,CVEGEO,CARR-KM,LINCARR,RED-KM,LINRED,AREAKM ,DENSCARR,DENSRED,Num_thefts,_merge
1151,20154,4.45447595,5,9.53778641,39,61.1,0.07290468003273322,0.15610125057283142,0.0,left_only
1152,20155,8.82720546,14,1.7677533900000018,24,38.72,0.22797534762396696,0.04565478796487608,0.0,left_only
1153,20156,11.06933635,9,45.881201000000004,41,93.94,0.11783411060251225,0.4884096338088142,0.0,left_only
1154,20157,0.10761791999999999,1,7.7067387,86,4.16,0.025869692307692305,1.8525814182692306,0.0,left_only
1155,20158,10.26324245,4,9.583140740000001,30,63.59,0.16139711353986474,0.1507020088064161,0.0,left_only
1156,20159,1.2395320099999998,2,98.23770118,48,583.74,0.0021234316819131803,0.16829016545037173,0.0,left_only
1157,20160,5.83737397,6,13.389848139999998,43,58.52,0.09975006784005468,0.2288080680109364,0.0,left_only
1158,20161,18.59833673,14,48.11385162,47,220.09,0.08450332468535598,0.21860989422508972,0.0,left_only
1159,20162,0.0,0,19.37936174,22,72.72,0.0,0.26649287321232124,0.0,left_only
1160,20163,11.29138767,10,4.6796428699999995,26,17.82,0.6336356717171717,0.26260622166105496,0.0,left_only
1161,20164,0.0,0,17.00514277,21,55.76,0.0,0.30497027923242465,0.0,left_only
1162,20165,5.036387840000001,10,1.70528014,21,21.82,0.23081520806599454,0.07815216040329973,0.0,left_only
1163,20166,17.0022009,25,16.25495512,59,193.15,0.08802589127621019,0.08415715827077401,0.0,left_only
1164,20167,0.6163731,3,13.53552513,40,28.5,0.021627126315789474,0.4749307063157895,0.0,left_only
1165,20168,7.9304712,8,2.5656798899999993,26,65.87,0.12039579778351298,0.038950658721724596,0.0,left_only
1166,20169,0.0,0,16.77125941,19,53.93,0.0,0.31098200278138327,0.0,left_only
1167,20170,6.944416309999999,4,31.41328009,102,77.46,0.0896516435579654,0.40554195830105866,0.0,left_only
1168,20171,6.30389774,7,66.93336208999999,56,257.87,0.02444602993756544,0.2595624232752937,0.0,left_only
1169,20172,4.75438913,3,7.424840270000001,25,35.61,0.13351275287840494,0.20850436029205283,0.0,left_only
1170,20173,13.160408369999999,4,24.126486300000003,44,134.2,0.09806563614008942,0.17978007675111776,0.0,left_only
1171,20174,4.483892399999999,54,0.017555850000000647,56,3.02,1.4847325827814568,0.005813195364238625,0.0,left_only
1172,20175,0.0,0,9.43961318,18,421.57,0.0,0.022391567663733188,0.0,left_only
1173,20176,9.32543782,4,39.533140079999995,55,286.15,0.03258933363620479,0.13815530344225058,0.0,left_only
1174,20177,55.64503324,40,108.03147415000002,129,496.4,0.11209716607574537,0.21762988346091866,0.0,left_only
1175,20178,12.36004782,58,14.993417659999999,87,52.12,0.2371459673829624,0.28767109861857254,0.0,left_only
1176,20179,0.0,0,12.2260293,37,114.4,0.0,0.10687088548951049,0.0,left_only
1177,20180,3.30210705,1,3.2346001,22,72.12,0.04578628743760399,0.04485025097060455,0.0,left_only
1178,20181,1.45653184,3,1.02039833,16,93.29,0.015612947154035802,0.01093791756887126,0.0,left_only
1179,20182,0.0,0,12.02616074,12,50.13,0.0,0.23989947616197885,0.0,left_only
1180,20183,10.07148119,2,16.0674165,29,88.67,0.11358386365174242,0.18120465208074885,0.0,left_only
1181,20184,150.98524447,242,299.56640261999996,1317,877.01,0.17215909108219973,0.3415769519389744,0.0,left_only
1182,20185,29.791213189999997,15,24.726629499999998,88,202.59,0.14705174584135444,0.12205256676045213,0.0,left_only
1183,20186,0.0,0,18.54602471,36,89.99,0.0,0.20608984009334372,0.0,left_only
1184,20187,11.606998030000002,17,4.30932217,29,66.11,0.1755709882014824,0.06518411995159581,0.0,left_only
1185,20188,18.786388810000002,12,12.7983446,78,123.98,0.15152757549604776,0.10322910630746894,0.0,left_only
1186,20189,10.8341397,7,13.31721703,26,98.6,0.10987971298174443,0.13506305304259636,0.0,left_only
1187,20190,61.52036747,79,130.75722708,227,1382.49,0.04449968352031479,0.09458095688214743,0.0,left_only
1188,20191,2.6705633,2,5.33033659,18,20.38,0.13103843473994112,0.26154742836113837,0.0,left_only
1189,20192,1.53067462,14,0.0,14,5.21,0.2937955124760077,0.0,0.0,left_only
1190,20193,0.37004212000000003,1,21.043971830000004,33,132.05,0.002802287921241954,0.15936366399091254,0.0,left_only
1191,20194,0.0,0,18.21405942,37,71.34,0.0,0.2553134205214466,0.0,left_only
1192,20195,0.20016713,1,4.68394246,15,34.9,0.005735447851002866,0.13421038567335244,0.0,left_only
1193,20196,1.68450002,1,6.67877319,12,16.59,0.10153707172995781,0.4025782513562387,0.0,left_only
1194,20197,3.44420934,5,11.351568640000002,50,31.76,0.10844487846347607,0.3574171486146096,0.0,left_only
1195,20198,61.16807329,37,50.9201434,125,796.98,0.07674982219127205,0.0638913691686115,22.0,both
1196,20199,0.0,0,26.3914785,24,52.21,0.0,0.5054870427121242,0.0,left_only
1197,20200,0.0,0,62.15700486,49,316.0,0.0,0.19669938246835444,0.0,left_only
1198,20201,7.38285008,4,23.59526123,23,56.55,0.13055437807250223,0.4172459987621574,0.0,left_only
1199,20202,47.0961799,21,31.748583759999995,67,209.48,0.22482423095283563,0.15155902119534084,0.0,left_only
1200,20203,0.0,0,32.44078428,49,107.43,0.0,0.30197137000837754,0.0,left_only
1201,20204,15.87727706,6,0.9252983600000007,18,106.28,0.14939101486639067,0.008706232216785854,0.0,left_only
1202,20205,26.81079334,21,99.47456181,148,694.08,0.038627814286537575,0.1433185825985477,0.0,left_only
1203,20206,11.80025468,10,2.8413021800000005,40,119.51,0.09873863844029789,0.023774597774244836,0.0,left_only
1204,20207,23.59838455,27,169.42523648000002,152,1627.51,0.014499686361374123,0.10410088815429706,0.0,left_only
1205,20208,34.041428010000004,22,69.57608556,104,358.18,0.0950400022614328,0.19424894064436873,0.0,left_only
1206,20209,0.41148692,1,10.63025072,23,75.45,0.005453769648774022,0.14089132829688533,0.0,left_only
1207,20210,14.684686509999999,5,44.19406516,60,212.08,0.06924126042059599,0.20838393606186345,0.0,left_only
1208,20211,0.0,0,46.35723822,36,206.53,0.0,0.22445764886457173,0.0,left_only
1209,20212,0.0,0,39.53376587,25,188.3,0.0,0.2099509605416888,0.0,left_only
1210,20213,0.0,0,22.62209865,23,203.88,0.0,0.11095790979988229,0.0,left_only
1211,20214,0.0,0,23.15978332,18,202.87,0.0,0.1141607104056785,0.0,left_only
1212,20215,0.43154201999999997,3,8.30315166,31,14.56,0.029638875,0.5702714052197801,0.0,left_only
1213,20216,9.20138991,6,2.135881939999999,32,19.61,0.46921927129015806,0.10891799796022433,0.0,left_only
1214,20217,0.0,0,58.68636341,44,359.6,0.0,0.16319900837041154,0.0,left_only
1215,20218,0.0,0,3.48788437,6,71.0,0.0,0.049125131971830986,0.0,left_only
1216,20219,0.7831019,1,6.94814592,28,41.27,0.01897508844196753,0.16835827283741214,0.0,left_only
1217,20220,0.0,0,64.44775423,38,255.12,0.0,0.25261741231577295,0.0,left_only
1218,20221,13.018530199999999,10,12.21431195,36,87.01,0.1496210803355936,0.14037825479829905,0.0,left_only
1219,20222,0.0,0,11.09947517,30,37.82,0.0,0.2934816279746166,0.0,left_only
1220,20223,0.0,0,11.577374729999999,17,29.11,0.0,0.3977112583304706,0.0,left_only
1221,20224,7.59732979,7,7.201944370000001,34,23.39,0.3248110213766567,0.3079069846088072,0.0,left_only
1222,20225,1.92385983,2,18.499386289999997,41,58.59,0.032835975934459805,0.3157430669056152,0.0,left_only
1223,20226,34.92993994,28,56.666893370000004,89,134.43,0.25983738704158293,0.42153457836792385,0.0,left_only
1224,20227,15.31827974,58,16.15667568,212,27.6,0.5550101355072463,0.5853868,0.0,left_only
1225,20228,2.04883928,5,2.03395657,21,9.17,0.2234284929116685,0.2218055147219193,0.0,left_only
1226,20229,15.968391030000001,9,32.49484585,47,137.39,0.1162267343329209,0.23651536392750563,0.0,left_only
1227,20230,0.0,0,7.52525653,11,51.98,0.0,0.14477215332820317,0.0,left_only
1228,20231,0.0,0,52.15189661,37,101.6,0.0,0.513306068996063,0.0,left_only
1229,20232,30.20819946,26,19.56240113,73,454.89,0.06640770177405526,0.04300468493481941,0.0,left_only
1230,20233,2.2139727600000003,2,0.8609546499999997,16,51.78,0.042757295480880655,0.016627165894167625,0.0,left_only
1231,20234,0.0,0,21.80920073,48,64.95,0.0,0.3357844608160123,0.0,left_only
1232,20235,6.50620288,5,15.126972709999999,58,289.0,0.022512812733564015,0.05234246612456747,0.0,left_only
1233,20236,0.0,0,13.40560894,14,53.78,0.0,0.24926755187802158,0.0,left_only
1234,20237,23.998842980000003,9,4.947627419999997,43,127.89,0.18765222441160373,0.03868658550316676,0.0,left_only
1235,20238,4.09623487,11,0.0,11,8.31,0.49292838387484955,0.0,0.0,left_only
1236,20239,9.754974630000001,15,11.29394058,37,42.77,0.22807983703530513,0.26406220668693003,0.0,left_only
1237,20240,11.75269442,6,10.084020189999999,22,63.74,0.1843849140257295,0.15820552541575147,0.0,left_only
1238,20241,2.9436085,22,2.66372787,35,10.74,0.27407900372439475,0.24801935474860337,0.0,left_only
1239,20242,12.3867013,8,63.55356329000001,81,242.7,0.05103708817470128,0.2618605821590441,0.0,left_only
1240,20243,6.66769499,23,1.5239606599999997,36,24.23,0.275183449855551,0.06289561122575318,0.0,left_only
1241,20244,5.42892535,3,24.13653747,50,64.1,0.08469462324492981,0.3765450463338534,0.0,left_only
1242,20245,7.7015145,5,4.560440159999999,15,43.34,0.17769991924319334,0.10522473834794643,0.0,left_only
1243,20246,9.153119060000002,13,0.9080499699999982,33,14.69,0.6230850279101431,0.06181415724982969,0.0,left_only
1244,20247,4.90501487,9,1.5874923799999996,24,37.15,0.13203270174966353,0.042731961776581416,0.0,left_only
1245,20248,17.725380679999997,15,11.236316330000001,97,89.73,0.1975412981165719,0.1252236301125599,0.0,left_only
1246,20249,1.79858199,4,5.788427500000001,30,7.12,0.25260983005617976,0.8129813904494383,0.0,left_only
1247,20250,5.02281915,8,3.6484045099999993,23,23.5,0.21373698510638298,0.15525125574468082,0.0,left_only
1248,20251,13.569529399999999,10,2.4672173300000013,25,63.97,0.2121233296857902,0.03856834969516963,0.0,left_only
1249,20252,8.14312633,25,9.703981449999999,34,55.88,0.14572523854688615,0.17365750626342158,0.0,left_only
1250,20253,0.0,0,24.63284885,11,161.78,0.0,0.15226139726789467,0.0,left_only
1251,20254,39.08231876,24,20.030597559999993,60,211.13,0.18511021058115854,0.0948732892530668,0.0,left_only
1252,20255,0.0,0,7.02506509,11,141.56,0.0,0.049626060257134785,0.0,left_only
1253,20256,0.0,0,6.301204520000001,18,24.41,0.0,0.2581402916837362,0.0,left_only
1254,20257,20.579147529999997,5,0.8743597000000009,19,34.08,0.6038482256455399,0.025656094483568103,0.0,left_only
1255,20258,5.7762858800000005,6,9.92916781,27,67.59,0.08546065808551562,0.14690291182127532,0.0,left_only
1256,20259,0.0,0,24.05333293,14,86.14,0.0,0.279235348618528,0.0,left_only
1257,20260,0.0,0,50.65805402,20,142.11,0.0,0.3564707200056294,0.0,left_only
1258,20261,13.28886187,14,46.63697043,64,179.23,0.07414418272610612,0.26020738955531997,0.0,left_only
1259,20262,11.591148030000001,7,20.80477898,39,60.85,0.19048723138866067,0.341902694823336,0.0,left_only
1260,20263,0.058537309999999995,1,4.32672508,13,123.46,0.00047413988336303257,0.035045561963388955,0.0,left_only
1261,20264,0.0,0,15.63530267,23,61.56,0.0,0.25398477371669914,0.0,left_only
1262,20265,17.80082577,3,10.17327971,12,1184.25,0.015031307384420519,0.008590483183449439,0.0,left_only
1263,20266,7.89695909,6,74.54401659,58,519.28,0.015207516349560931,0.14355264325604683,0.0,left_only
1264,20267,0.0,0,6.861287669999999,11,10.64,0.0,0.6448578637218044,0.0,left_only
1265,20268,5.89144712,23,3.0740051900000007,41,10.75,0.5480415925581394,0.28595397116279075,0.0,left_only
1266,20269,25.76557102,8,28.67462406,109,103.26,0.24952131532055005,0.27769343463102847,0.0,left_only
1267,20270,0.0,0,12.15149924,22,64.97,0.0,0.1870324648299215,0.0,left_only
1268,20271,0.03031194,2,19.82229149,41,72.89,0.0004158586911784881,0.27194802428316645,0.0,left_only
1269,20272,8.77151814,2,2.27330257,14,144.19,0.06083305458076149,0.015766021013939938,0.0,left_only
1270,20273,0.0,0,68.02106981,74,155.24,0.0,0.43816715930172634,0.0,left_only
1271,20274,0.0,0,19.187647000000002,31,65.48,0.0,0.2930306505803299,0.0,left_only
1272,20275,3.35774739,1,60.501722740000005,43,207.74,0.016163220323481275,0.2912377141619332,0.0,left_only
1273,20276,0.0,0,15.26872317,30,19.82,0.0,0.7703694838546922,0.0,left_only
1274,20277,81.56180353,73,90.22283213999998,179,972.99,0.0838259422296221,0.09272739919218079,0.0,left_only
1275,20278,46.39646441,98,99.42315720999999,280,743.49,0.0624036159329648,0.13372494211085553,0.0,left_only
1276,20279,15.805135739999999,31,15.94903732,41,69.55,0.22724853687994248,0.22931757469446443,0.0,left_only
1277,20280,4.59429529,3,26.117365339999996,74,61.07,0.07522998673653185,0.42766276960864574,0.0,left_only
1278,20281,0.8393493399999999,1,0.8073069600000001,9,19.68,0.04264986483739837,0.041021695121951224,0.0,left_only
1279,20282,0.0,0,18.903225640000002,7,205.55,0.0,0.09196412376550718,0.0,left_only
1280,20283,16.67249954,9,7.727897280000001,40,162.17,0.10280877807239318,0.0476530633286058,0.0,left_only
1281,20284,11.22478099,18,1.09082064,32,71.06,0.15796201787222064,0.0153506985645933,0.0,left_only
1282,20285,18.966741409999997,10,17.587761829999998,77,103.74,0.18282958752650857,0.1695369368613842,0.0,left_only
1283,20286,12.786453159999999,26,1.8341321900000003,34,55.57,0.23009633183372322,0.033005797912542746,0.0,left_only
1284,20287,0.0,0,9.753123030000001,21,46.7,0.0,0.20884631755888652,0.0,left_only
1285,20288,0.0,0,1.2324477,8,39.2,0.0,0.031439992346938776,0.0,left_only
1286,20289,4.451892480000001,3,5.758342409999999,28,29.56,0.15060529364005415,0.19480184066305817,0.0,left_only
1287,20290,1.899364,7,1.36032047,20,11.35,0.167344845814978,0.11985202378854626,0.0,left_only
1288,20291,5.51751955,6,52.55746072,56,187.9,0.029364127461415646,0.2797097430548164,0.0,left_only
1289,20292,0.0,0,39.443029190000004,41,73.78,0.0,0.5346032690431012,0.0,left_only
1290,20293,12.85433734,62,6.146092330000001,119,44.37,0.2897078508000902,0.1385190969123282,0.0,left_only
1291,20294,23.914358649999997,71,32.20597566,137,101.49,0.23563265986796728,0.31733151699674844,0.0,left_only
1292,20295,4.63063095,39,15.3106531,186,43.3,0.10694297806004618,0.3535947598152425,0.0,left_only
1293,20296,11.563410809999999,5,33.06351389,33,149.59,0.07730069396350023,0.22102756795240325,0.0,left_only
1294,20297,9.40614208,9,29.987777370000003,65,117.49,0.08005908656055835,0.255236848838199,0.0,left_only
1295,20298,49.07282697,160,22.738984600000002,382,280.44,0.1749851197047497,0.08108324276137499,0.0,left_only
1296,20299,3.11031718,3,11.67228523,31,35.43,0.08778767090036692,0.32944637962178946,0.0,left_only
1297,20300,17.991261849999997,6,12.946305220000003,46,121.45,0.1481371910251132,0.10659781984355704,0.0,left_only
1298,20301,0.67335784,2,7.90688755,29,8.88,0.07582858558558558,0.8904152646396396,0.0,left_only
1299,20302,1.6835877499999998,1,16.10509424,44,74.35,0.022644085406859447,0.21661189293880298,0.0,left_only
1300,20303,0.87677201,5,1.4891107099999998,26,2.81,0.31201850889679716,0.529932637010676,0.0,left_only
1301,20304,0.0,0,12.97099167,9,94.68,0.0,0.13699822211660329,0.0,left_only
1302,20305,4.38795306,2,2.2175113600000005,24,46.8,0.09375968076923077,0.047382721367521384,0.0,left_only
1303,20306,14.13399075,9,15.47916315,33,74.47,0.18979442392909898,0.20785770310192023,0.0,left_only
1304,20307,55.74374278,52,28.39756362,87,693.91,0.08033281373665173,0.04092398671297431,0.0,left_only
1305,20308,5.2521822700000005,6,1.0884064799999997,40,26.5,0.1981955573584906,0.04107194264150942,0.0,left_only
1306,20309,4.65793033,4,27.792839360000002,32,101.88,0.0457197715940322,0.27279975814683943,0.0,left_only
1307,20310,1.90511878,6,15.98808757,49,23.17,0.08222351230038842,0.6900339909365558,0.0,left_only
1308,20311,0.0,0,7.24179929,8,51.54,0.0,0.1405083292588281,0.0,left_only
1309,20312,15.632807549999999,12,26.604437170000004,81,85.15,0.18359139812096298,0.3124420102172637,0.0,left_only
1310,20313,0.0,0,14.635614530000002,9,69.44,0.0,0.2107663382776498,0.0,left_only
1311,20314,18.30279291,16,3.292222569999998,31,58.24,0.31426498815247256,0.05652854687499997,0.0,left_only
1312,20315,1.24656719,10,1.1079672200000001,21,7.58,0.16445477440633244,0.14616981794195252,0.0,left_only
1313,20316,0.0,0,25.50133795,25,121.03,0.0,0.21070261877220522,0.0,left_only
1314,20317,7.29189347,8,22.824583529999998,35,81.88,0.08905585576453347,0.27875651599902296,0.0,left_only
1315,20318,61.18500621,168,46.35515157,480,325.12,0.18819207126599408,0.14257859119709645,0.0,left_only
1316,20319,0.0,0,2.28370592,14,154.64,0.0,0.01476788618727367,0.0,left_only
1317,20320,6.42719804,17,0.0,17,26.4,0.24345447121212124,0.0,0.0,left_only
1318,20321,0.0,0,3.38751361,10,109.6,0.0,0.030907970894160586,0.0,left_only
1319,20322,3.57932734,5,3.60809183,25,6.6,0.5423223242424242,0.5466805803030304,0.0,left_only
1320,20323,0.0,0,15.074347159999999,24,42.11,0.0,0.3579754728093089,0.0,left_only
1321,20324,76.28663278,65,39.7953906,203,444.94,0.17145375282060504,0.0894399033577561,0.0,left_only
1322,20325,10.739105760000001,37,146.30423131999999,105,564.14,0.019036242351189423,0.25934029021164956,0.0,left_only
1323,20326,0.0,0,39.99347511,33,152.23,0.0,0.2627174348682914,0.0,left_only
1324,20327,96.48369977,147,17.825818709999993,224,993.73,0.09709246955410424,0.01793829179958338,0.0,left_only
1325,20328,0.0,0,5.239882359999999,11,98.39,0.0,0.053256249212318314,0.0,left_only
1326,20329,0.0,0,19.36968144,27,93.0,0.0,0.20827614451612905,0.0,left_only
1327,20330,0.0,0,24.3584968,41,148.66,0.0,0.1638537387326786,0.0,left_only
1328,20331,4.8524768400000005,4,2.75473837,22,45.95,0.10560341327529923,0.05995078063112078,0.0,left_only
1329,20332,3.23406277,6,3.51335665,7,32.82,0.09853938970140158,0.10704925807434491,0.0,left_only
1330,20333,47.31871528,38,24.33443076000001,70,401.77,0.11777563103268039,0.06056806322025042,0.0,left_only
1331,20334,137.27666232,117,84.47936852,265,1215.55,0.11293378496976679,0.06949888406071325,0.0,left_only
1332,20335,0.0,0,22.450632470000002,32,28.14,0.0,0.7978192064676618,0.0,left_only
1333,20336,5.00801038,3,44.440505279999996,36,165.37,0.030283669226582814,0.2687337804922295,0.0,left_only
1334,20337,30.68231538,34,43.29773517,109,171.68,0.1787180532385834,0.25220022815703635,0.0,left_only
1335,20338,10.60779301,62,2.1019829600000013,96,8.25,1.2857930921212122,0.2547858133333335,0.0,left_only
1336,20339,21.60442708,19,21.746114869999996,61,178.78,0.12084364626915763,0.12163617222284369,0.0,left_only
1337,20340,40.537763749999996,43,5.7012294000000034,66,180.24,0.2249099187194851,0.031631321571238366,0.0,left_only
1338,20341,0.0,0,5.53505932,16,29.82,0.0,0.18561567136150237,0.0,left_only
1339,20342,16.60441419,55,2.026283660000001,86,8.22,2.020001726277372,0.2465065279805354,0.0,left_only
1340,20343,2.1851242600000003,9,3.03178599,24,15.37,0.14216813662979833,0.19725348015614835,0.0,left_only
1341,20344,0.0,0,77.05652769,66,206.91,0.0,0.37241567681600696,0.0,left_only
1342,20345,15.71638258,12,13.22427006,57,98.28,0.15991435266585266,0.1345570824175824,0.0,left_only
1343,20346,4.78496036,2,5.57792338,26,44.07,0.10857636396641707,0.12656962514181982,0.0,left_only
1344,20347,2.44030845,3,34.981422450000004,62,106.18,0.02298275051798832,0.32945396920323977,0.0,left_only
1345,20348,36.12385229,28,17.724720289999997,89,230.94,0.15642094175976445,0.07675032601541525,0.0,left_only
1346,20349,2.91202743,5,1.6511535699999995,19,30.48,0.09553895767716536,0.05417170505249342,0.0,left_only
1347,20350,0.15624222000000001,10,8.69343026,92,7.33,0.021315446111869033,1.1860068567530695,0.0,left_only
1348,20351,1.90797955,7,10.17467547,31,50.78,0.037573445254037025,0.2003677721543915,0.0,left_only
1349,20352,0.0,0,13.84874656,31,46.09,0.0,0.3004718281622912,0.0,left_only
1350,20353,0.0,0,8.15508381,19,54.75,0.0,0.14895130246575344,0.0,left_only
1351,20354,0.0,0,0.9519596699999999,12,15.03,0.0,0.06333730339321357,0.0,left_only
1352,20355,0.0,0,14.613199790000001,29,41.27,0.0,0.35408770995880784,0.0,left_only
1353,20356,9.11635807,5,5.617774149999999,47,27.88,0.3269855835724534,0.20149835545193684,0.0,left_only
1354,20357,6.20555066,6,0.5824140900000002,13,172.35,0.036005515868871484,0.0033792520452567464,0.0,left_only
1355,20358,8.26279305,7,6.3682037199999995,21,46.67,0.17704720484251127,0.13645176173130488,0.0,left_only
1356,20359,0.0,0,11.85660018,17,46.37,0.0,0.25569549665732155,0.0,left_only
1357,20360,6.73576162,22,7.505509429999999,45,26.8,0.25133438880597014,0.2800563220149253,0.0,left_only
1358,20361,0.0,0,12.93115517,16,51.19,0.0,0.25261096249267434,0.0,left_only
1359,20362,8.64754094,15,3.0808409299999986,30,25.57,0.3381908854125929,0.12048654399687128,0.0,left_only
1360,20363,35.79707724,15,49.450826310000004,54,220.07,0.1626622312900441,0.2247049861862135,0.0,left_only
1361,20364,63.2679835,36,45.721113270000004,107,637.8,0.09919721464408907,0.07168565893697085,0.0,left_only
1362,20365,0.0,0,27.19422639,54,101.1,0.0,0.2689834459940653,0.0,left_only
1363,20366,0.0,0,15.66089588,23,126.61,0.0,0.12369398846852539,0.0,left_only
1364,20367,8.74433687,6,2.1994410400000017,34,51.21,0.17075447900800625,0.04294944424917012,0.0,left_only
1365,20368,1.09692805,3,2.81394693,24,36.33,0.030193450316542806,0.07745518662262593,0.0,left_only
1366,20369,5.52128812,13,2.9059174699999994,20,20.68,0.2669868529980658,0.14051825290135395,0.0,left_only
1367,20370,3.12354749,2,9.646418099999998,16,38.59,0.08094188883130343,0.2499719642394402,0.0,left_only
1368,20371,8.2250121,6,4.28367485,43,29.78,0.27619248153122905,0.1438440177971793,0.0,left_only
1369,20372,9.46934237,9,28.210953290000006,84,38.28,0.24737049033437825,0.7369632520898644,0.0,left_only
1370,20373,0.0,0,3.46591621,7,118.33,0.0,0.029290257838248967,0.0,left_only
1371,20374,6.73799191,9,1.9491432699999995,25,7.1,0.9490129450704226,0.27452722112676053,0.0,left_only
1372,20375,0.0,0,2.3015968499999997,34,2.27,0.0,1.0139193171806167,0.0,left_only
1373,20376,4.16802263,2,2.0765731399999994,17,18.38,0.22676945756256803,0.1129800402611534,0.0,left_only
1374,20377,8.34236937,4,148.99317944999999,147,564.03,0.014790648316578905,0.26415825301845647,0.0,left_only
1375,20378,15.76011555,27,8.899108109999998,72,46.86,0.3363234218950064,0.18990841037131878,0.0,left_only
1376,20379,14.16609018,9,6.129925989999999,28,43.56,0.3252086818181818,0.14072373714416894,0.0,left_only
1377,20380,2.26285327,1,5.25193412,18,14.77,0.15320604400812457,0.3555811861882193,0.0,left_only
1378,20381,4.10218304,4,2.8001986299999997,36,27.55,0.14889956588021777,0.10164060362976406,0.0,left_only
1379,20382,0.0,0,23.66779679,29,47.42,0.0,0.4991100124420076,0.0,left_only
1380,20383,1.91520114,2,2.9017007,13,21.78,0.08793393663911846,0.1332277640036731,0.0,left_only
1381,20384,2.6436239,1,15.606117710000001,48,56.89,0.046469043768676395,0.2743209300404289,0.0,left_only
1382,20385,22.06282685,139,16.492604709999995,357,43.86,0.5030284279525764,0.3760283791609666,0.0,left_only
1383,20386,20.05271514,12,151.02923719,114,483.79,0.04144921379110771,0.3121793282002522,0.0,left_only
1384,20387,5.20497387,31,8.5141827,76,30.37,0.17138537602897597,0.2803484590055976,0.0,left_only
1385,20388,8.276332920000002,4,9.14891516,9,49.1,0.16856075193482692,0.18633228431771892,0.0,left_only
1386,20389,0.0,0,1.60295049,13,2.41,0.0,0.6651246846473029,0.0,left_only
1387,20390,5.1894383699999995,61,19.003303950000003,333,9.44,0.5497286408898305,2.01306185911017,0.0,left_only
1388,20391,0.0,0,22.77415414,22,69.97,0.0,0.32548455252250963,0.0,left_only
1389,20392,21.93592973,14,77.6368511,80,156.37,0.14028221353200743,0.4964945392338684,0.0,left_only
1390,20393,0.42879219999999996,4,6.7044119900000005,24,11.67,0.03674311910882604,0.5744997420736933,0.0,left_only
1391,20394,14.96748388,5,24.69849828,26,98.53,0.15190788470516595,0.2506698292905714,0.0,left_only
1392,20395,0.0,0,27.25785867,33,80.51,0.0,0.33856488225065207,0.0,left_only
1393,20396,4.457781229999999,22,4.079410360000001,49,7.59,0.587322955204216,0.5374717206851121,0.0,left_only
1394,20397,76.00373773,56,75.71593198,324,346.5,0.21934700643578642,0.2185163982106782,0.0,left_only
1395,20398,13.34019669,28,8.693510009999999,78,104.42,0.127755187607738,0.08325521940241332,0.0,left_only
1396,20399,14.093275960000001,26,7.622358469999997,118,31.3,0.4502644076677317,0.24352582971245998,0.0,left_only
1397,20400,4.60375561,10,2.0482003399999993,29,95.15,0.048384189280084075,0.02152601513399894,0.0,left_only
1398,20401,57.54599031,163,73.74739256000001,311,414.39,0.13886915782234127,0.1779661491831367,0.0,left_only
1399,20402,16.86728082,10,4.61894482,36,81.34,0.20736760290140152,0.05678565060240964,0.0,left_only
1400,20403,1.25823601,4,4.01608979,26,6.54,0.1923908272171254,0.6140810076452599,0.0,left_only
1401,20404,3.97258245,6,16.65872703,27,61.82,0.06426047314784859,0.2694714822064057,0.0,left_only
1402,20405,11.21572139,6,10.38567661,30,174.94,0.06411181770892878,0.059367077912427124,0.0,left_only
1403,20406,5.38840439,5,89.88745796,64,283.55,0.019003365861400105,0.31700743417386706,0.0,left_only
1404,20407,38.79920095,13,16.77212805,38,4547.06,0.008532810420359528,0.0036885653697114173,0.0,left_only
1405,20408,10.89061626,10,1.19951412,20,25.21,0.4319958849662832,0.04758088536295121,0.0,left_only
1406,20409,9.19645853,45,2.07201837,73,16.8,0.5474082458333333,0.12333442678571427,0.0,left_only
1407,20410,42.16654649,14,68.14144298,55,540.25,0.07805006291531699,0.1261294640999537,0.0,left_only
1408,20411,3.18603697,6,0.46671038,12,7.38,0.4317123265582656,0.06323988888888889,0.0,left_only
1409,20412,18.98096078,6,26.796560799999998,37,389.26,0.04876165231464831,0.06883974926784155,0.0,left_only
1410,20413,126.79299962,384,71.12533701999999,859,512.2,0.24754587977352596,0.13886243073018348,0.0,left_only
1411,20414,33.4393897,14,12.171060899999997,51,275.34,0.12144762729715988,0.04420375136195249,0.0,left_only
1412,20415,8.370357760000001,7,2.82182683,28,167.37,0.05001109971918504,0.016859812570950587,0.0,left_only
1413,20416,0.0,0,26.51507818,21,177.29,0.0,0.149557663602008,0.0,left_only
1414,20417,41.599599139999995,42,23.942945979999998,100,324.28,0.12828296268656716,0.07383417410879486,0.0,left_only
1415,20418,50.89181908,61,55.08752486,128,729.56,0.06975686589177038,0.0755078744174571,0.0,left_only
1416,20419,7.64720847,4,5.410431340000001,41,53.9,0.1418777081632653,0.10037906011131727,0.0,left_only
1417,20420,2.7410059799999997,3,15.969603529999999,16,49.64,0.05521768694601128,0.3217083708702659,0.0,left_only
1418,20421,30.106611089999998,57,7.536317050000005,127,147.81,0.2036845348081997,0.05098651681212371,0.0,left_only
1419,20422,10.65223243,22,14.05074263,75,43.09,0.24720892155952653,0.3260789656532838,0.0,left_only
1420,20423,1.41969377,1,21.337957109999998,24,76.82,0.018480783259567823,0.2777656483988545,0.0,left_only
