CLAVE_ESTADO,ID,year,MES,MES_NUM,CLAVE_MUNICIPIO,MILITAR_MUERTO_NUM,MILITAR_HERIDO_NUM,AGRESOR_MUERTO_NUM,AGRESOR_HERIDO_NUM,AGRESOR_DETENIDO_NUM,enfren
16,1941,2011,diciembre,12,16089,0,0,0,0,0,1
16,254,2009,julio,7,16069,0,0,0,2,7,1
16,2268,2012,abril,4,16077,0,0,1,0,0,1
16,2189,2012,marzo,3,16108,0,0,1,0,0,1
16,55,2008,febrero,2,16038,0,1,0,1,0,1
16,2131,2012,marzo,3,16021,0,0,2,0,0,1
16,3735,2015,noviembre,11,16035,0,0,0,0,0,1
16,4319,2018,mayo,5,16064,0,0,0,2,4,1
16,4245,2018,enero,1,16012,0,0,0,0,1,1
16,2517,2012,agosto,8,16006,0,0,1,0,0,1
16,364,2010,enero,1,16069,1,7,5,0,0,1
16,4233,2018,enero,1,16096,0,0,0,0,1,1
16,4563,2019,abril,4,16009,0,0,3,0,0,1
16,3981,2017,abril,4,16055,0,0,0,1,1,1
16,1747,2011,septiembre,9,16081,0,0,2,0,0,1
16,1668,2011,agosto,8,16079,0,0,1,0,0,1
16,2325,2012,mayo,5,16034,0,0,0,0,0,1
16,3085,2013,julio,7,16084,0,5,1,0,1,1
16,3185,2013,octubre,10,16096,0,0,0,0,0,1
16,4228,2018,enero,1,16006,0,0,0,0,1,1
16,951,2010,diciembre,12,16064,0,0,0,0,0,1
16,50,2008,enero,1,16038,0,0,1,0,0,1
16,3965,2017,marzo,3,16064,0,0,0,0,1,1
16,976,2010,diciembre,12,16006,0,0,0,0,0,1
16,1051,2011,enero,1,16083,0,0,1,0,0,1
16,31,2007,agosto,8,16053,0,0,1,0,0,1
16,1327,2011,mayo,5,16106,0,0,1,0,1,1
16,4081,2017,julio,7,16033,0,0,0,1,1,1
16,3194,2013,octubre,10,16095,0,0,0,1,1,1
16,2305,2012,mayo,5,16050,0,0,1,0,0,1
16,984,2011,enero,1,16006,0,0,3,0,0,1
16,4608,2019,junio,6,16002,0,0,2,1,4,1
16,3280,2013,diciembre,12,16008,0,0,0,0,0,1
16,3680,2015,julio,7,16029,0,0,0,1,2,1
16,4576,2019,abril,4,16064,0,0,0,0,16,1
16,3702,2015,agosto,8,16075,0,0,2,0,0,1
16,642,2010,julio,7,16083,0,0,1,0,0,1
16,2858,2013,enero,1,16006,0,0,0,0,0,1
16,3202,2013,octubre,10,16097,0,1,2,0,0,1
16,252,2009,julio,7,16112,0,0,1,0,2,1
16,17,2007,mayo,5,16006,0,1,4,0,8,1
16,2656,2012,octubre,10,16092,0,0,4,0,0,1
16,1673,2011,agosto,8,16061,0,0,1,1,6,1
16,1667,2011,agosto,8,16079,1,1,0,0,0,1
16,2979,2013,abril,4,16012,0,4,1,3,3,1
16,1264,2011,abril,4,16083,0,0,0,0,1,1
16,1176,2011,marzo,3,16075,0,0,0,0,0,1
16,2312,2012,mayo,5,16068,0,0,1,0,0,1
16,1985,2011,diciembre,12,16012,0,1,3,0,0,1
16,4599,2019,mayo,5,16035,0,0,2,0,0,1
16,2941,2013,marzo,3,16006,0,0,0,0,0,1
16,3917,2016,diciembre,12,16052,0,0,0,0,0,1
16,2521,2012,agosto,8,16108,0,2,2,0,1,1
16,52,2008,febrero,2,16064,1,1,2,0,0,1
16,2009,2012,enero,1,16013,0,1,0,0,0,1
16,2949,2013,abril,4,16006,0,0,0,0,0,1
16,1951,2011,diciembre,12,16013,0,2,6,0,0,1
16,2003,2012,enero,1,16019,0,0,0,0,0,1
16,2665,2012,octubre,10,16006,0,0,1,0,0,1
16,230,2009,junio,6,16108,0,0,1,1,1,1
16,2218,2012,abril,4,16009,0,0,4,0,0,1
16,3189,2013,octubre,10,16035,0,0,0,1,1,1
16,3295,2014,enero,1,16006,0,0,0,0,0,1
16,2101,2012,febrero,2,16099,0,0,3,0,0,1
16,2931,2013,marzo,3,16006,0,1,2,0,0,1
16,287,2009,septiembre,9,16001,0,0,0,1,2,1
16,1807,2011,octubre,10,16112,0,0,0,0,1,1
16,2721,2012,noviembre,11,16061,1,1,1,0,0,1
16,1929,2011,diciembre,12,16075,0,4,1,0,1,1
16,82,2008,junio,6,16107,0,1,0,0,0,1
16,2371,2012,junio,6,16070,0,0,0,0,0,1
16,2980,2013,abril,4,16006,0,0,2,0,0,1
16,964,2010,diciembre,12,16095,0,1,3,0,0,1
16,2527,2012,agosto,8,16097,0,0,2,0,0,1
16,2928,2013,marzo,3,16108,0,0,0,1,1,1
16,3895,2016,octubre,10,16033,0,0,1,0,0,1
16,2169,2012,marzo,3,16006,0,0,3,0,0,1
16,1935,2011,diciembre,12,16030,0,0,2,0,0,1
16,2862,2013,febrero,2,16006,0,0,0,0,0,1
16,4226,2018,enero,1,16035,0,0,1,0,1,1
16,2137,2012,marzo,3,16025,0,0,2,0,0,1
16,1834,2011,octubre,10,16013,0,0,1,0,0,1
16,1706,2011,septiembre,9,16006,0,0,1,0,4,1
16,22,2007,mayo,5,16006,0,0,0,0,2,1
16,358,2009,diciembre,12,16095,0,0,2,0,0,1
16,3897,2016,octubre,10,16006,0,0,0,0,0,1
16,2793,2012,diciembre,12,16099,0,1,1,0,0,1
16,3335,2014,febrero,2,16102,0,0,0,0,0,1
16,4324,2018,junio,6,16012,0,0,0,1,1,1
16,2393,2012,junio,6,16006,0,0,0,0,2,1
16,139,2008,diciembre,12,16083,0,0,0,1,1,1
16,701,2010,julio,7,16083,0,0,0,0,0,1
16,2923,2013,marzo,3,16006,0,0,1,1,1,1
16,2417,2012,julio,7,16106,0,0,4,0,0,1
16,4311,2018,mayo,5,16009,0,0,0,0,0,1
16,294,2009,septiembre,9,16108,0,0,0,1,1,1
16,693,2010,julio,7,16015,0,0,0,2,2,1
16,4620,2019,julio,7,16064,0,0,2,0,1,1
16,3166,2013,septiembre,9,16026,0,0,0,0,0,1
16,1626,2011,agosto,8,16071,0,0,2,0,1,1
16,155,2009,enero,1,16064,0,0,1,0,0,1
16,4168,2017,octubre,10,16006,0,0,0,0,0,1
16,1639,2011,agosto,8,16082,0,1,8,0,0,1
16,1889,2011,noviembre,11,16092,0,0,2,0,0,1
16,4360,2018,julio,7,16106,0,0,1,0,0,1
16,1995,2012,enero,1,16013,0,0,1,0,0,1
16,2239,2012,abril,4,16104,0,0,4,0,0,1
16,4435,2018,octubre,10,16012,0,0,0,1,2,1
16,4292,2018,abril,4,16035,0,0,1,0,2,1
16,3423,2014,mayo,5,16010,0,0,0,0,0,1
16,13,2007,mayo,5,16013,5,3,1,0,0,1
16,4085,2017,julio,7,16057,0,1,0,0,2,1
16,2395,2012,junio,6,16019,0,0,2,0,0,1
16,2425,2012,julio,7,16112,0,0,3,0,0,1
16,4527,2019,febrero,2,16012,1,1,8,3,5,1
16,4658,2019,septiembre,9,16009,0,0,1,0,0,1
16,1997,2012,enero,1,16084,1,5,1,0,0,1
16,344,2009,diciembre,12,16112,0,0,0,0,1,1
16,1734,2011,septiembre,9,16103,0,0,1,0,1,1
16,1455,2011,junio,6,16008,0,0,0,0,0,1
16,2582,2012,septiembre,9,16099,0,0,1,0,0,1
16,3966,2017,marzo,3,16064,0,0,0,0,2,1
16,2903,2013,marzo,3,16112,0,0,0,0,0,1
16,1590,2011,julio,7,16096,0,0,2,0,0,1
16,3863,2016,septiembre,9,16052,0,0,0,0,0,1
16,2492,2012,agosto,8,16034,0,0,0,0,1,1
16,4172,2017,octubre,10,16012,0,0,1,0,0,1
16,4295,2018,abril,4,16006,0,1,0,1,1,1
16,1528,2011,julio,7,16107,0,0,1,0,0,1
16,134,2008,octubre,10,16102,0,0,1,0,0,1
16,2629,2012,octubre,10,16112,0,0,0,0,1,1
16,3156,2013,septiembre,9,16075,1,4,3,0,6,1
16,595,2010,junio,6,16089,0,4,3,0,1,1
16,1291,2011,abril,4,16103,0,0,1,0,7,1
16,3116,2013,agosto,8,16008,0,0,0,0,0,1
16,4051,2017,junio,6,16064,0,0,0,2,2,1
16,3229,2013,noviembre,11,16083,0,0,0,0,0,1
16,1193,2011,marzo,3,16015,0,0,1,0,2,1
16,3990,2017,abril,4,16052,0,0,0,0,4,1
16,3858,2016,agosto,8,16035,0,0,0,1,2,1
16,2037,2012,enero,1,16002,0,0,1,0,2,1
16,4557,2019,abril,4,16077,0,2,0,0,0,1
16,2632,2012,octubre,10,16057,0,0,0,1,2,1
16,3814,2016,abril,4,16095,0,0,2,0,0,1
16,3915,2016,diciembre,12,16096,0,0,0,0,5,1
16,2569,2012,septiembre,9,16034,0,0,3,0,2,1
16,4092,2017,agosto,8,16002,0,1,0,0,1,1
16,3243,2013,diciembre,12,16084,0,0,0,0,0,1
16,2966,2013,abril,4,16099,0,0,0,0,0,1
16,3168,2013,septiembre,9,16015,0,0,0,0,0,1
16,2712,2012,noviembre,11,16092,0,0,2,0,0,1
16,2738,2012,noviembre,11,16108,0,0,5,0,0,1
16,1546,2011,julio,7,16092,0,0,0,0,0,1
16,4124,2017,septiembre,9,16006,0,0,0,0,1,1
16,2623,2012,octubre,10,16086,0,0,1,0,0,1
16,2620,2012,octubre,10,16081,0,0,1,0,0,1
16,3249,2013,diciembre,12,16062,0,0,0,0,0,1
16,1988,2011,diciembre,12,16094,0,0,1,0,0,1
16,2722,2012,noviembre,11,16064,0,0,0,0,2,1
16,4575,2019,abril,4,16064,0,0,1,0,0,1
16,1409,2011,junio,6,16092,0,0,1,0,0,1
16,2572,2012,septiembre,9,16099,0,0,0,0,1,1
16,4488,2018,diciembre,12,16012,0,0,0,0,3,1
16,1886,2011,noviembre,11,16099,0,1,3,0,0,1
16,1125,2011,febrero,2,16084,0,0,2,0,0,1
16,4278,2018,marzo,3,16006,0,2,0,0,0,1
16,2695,2012,noviembre,11,16035,0,0,1,0,0,1
16,488,2010,marzo,3,16053,0,0,1,0,13,1
16,1111,2011,febrero,2,16112,0,0,0,0,0,1
16,1933,2011,diciembre,12,16092,0,0,3,0,0,1
16,3575,2015,enero,1,16106,2,2,0,0,0,1
16,2559,2012,septiembre,9,16012,0,0,0,0,3,1
16,4515,2019,febrero,2,16006,0,0,3,0,0,1
16,1683,2011,agosto,8,16083,0,0,1,0,0,1
16,420,2010,febrero,2,16055,0,0,0,0,0,1
16,1028,2011,enero,1,16108,0,0,0,2,5,1
17,1844,2011,noviembre,11,17028,0,1,1,0,2,1
17,350,2009,diciembre,12,17007,0,1,0,1,1,1
17,114,2008,septiembre,9,17001,0,0,0,0,0,1
17,1260,2011,abril,4,17007,0,0,0,0,4,1
17,2779,2012,diciembre,12,17014,0,0,0,0,1,1
17,529,2010,abril,4,17009,0,0,0,0,0,1
17,797,2010,septiembre,9,17018,0,0,0,0,1,1
17,623,2010,junio,6,17007,0,0,0,0,0,1
17,950,2010,diciembre,12,17011,0,0,0,0,3,1
17,2594,2012,septiembre,9,17007,0,0,1,1,5,1
17,351,2009,diciembre,12,17007,0,0,0,0,0,1
17,931,2010,noviembre,11,17011,0,0,0,0,8,1
17,516,2010,abril,4,17026,0,0,0,0,0,1
17,4665,2019,septiembre,9,17021,0,0,0,1,3,1
17,1878,2011,noviembre,11,17030,0,0,0,1,4,1
17,348,2009,diciembre,12,17017,0,0,0,0,0,1
17,347,2009,diciembre,12,17007,0,0,0,0,0,1
17,1606,2011,agosto,8,17029,0,0,0,0,2,1
17,349,2009,diciembre,12,17007,0,1,0,0,0,1
17,2294,2012,mayo,5,17028,0,0,0,0,0,1
17,2125,2012,febrero,2,17012,0,1,0,0,0,1
17,4531,2019,marzo,3,17017,0,0,1,1,1,1
17,1099,2011,febrero,2,17011,0,0,0,0,3,1
18,1092,2011,febrero,2,18017,0,0,2,0,0,1
18,2150,2012,marzo,3,18014,0,0,1,0,0,1
18,3069,2013,junio,6,18010,0,0,0,1,1,1
18,781,2010,septiembre,9,18017,0,0,1,0,1,1
18,1359,2011,mayo,5,18001,0,0,2,0,0,1
18,3005,2013,mayo,5,18009,0,1,0,0,0,1
18,3078,2013,julio,7,18017,0,0,0,1,1,1
18,861,2010,octubre,10,18008,0,0,1,0,0,1
18,1579,2011,julio,7,18006,0,1,0,0,3,1
18,4601,2019,mayo,5,18003,0,0,0,1,1,1
18,103,2008,agosto,8,18020,0,4,1,0,0,1
18,971,2010,diciembre,12,18010,0,1,3,0,0,1
18,591,2010,junio,6,18017,0,3,8,0,0,1
18,1129,2011,febrero,2,18017,0,0,4,0,0,1
18,1678,2011,agosto,8,18017,0,0,0,0,4,1
18,1396,2011,mayo,5,18016,0,0,2,0,0,1
18,1732,2011,septiembre,9,18019,0,0,1,0,0,1
18,608,2010,junio,6,18017,1,6,4,0,1,1
18,4254,2018,febrero,2,18017,0,1,0,0,0,1
18,718,2010,agosto,8,18010,0,0,2,1,10,1
18,598,2010,junio,6,18017,0,0,2,0,7,1
18,2207,2012,marzo,3,18006,0,0,0,0,1,1
18,922,2010,noviembre,11,18017,0,2,5,0,1,1
18,1031,2011,enero,1,18017,0,0,1,0,1,1
18,4255,2018,febrero,2,18017,0,1,0,0,0,1
18,2013,2012,enero,1,18018,0,0,2,0,0,1
18,1640,2011,agosto,8,18017,0,0,0,0,0,1
18,1697,2011,septiembre,9,18015,0,0,4,0,0,1
18,402,2010,febrero,2,18017,0,0,0,1,1,1
18,3935,2017,enero,1,18020,0,0,0,0,0,1
18,193,2009,abril,4,18020,0,0,0,0,1,1
18,4072,2017,julio,7,18004,0,0,0,0,0,1
18,44,2007,noviembre,11,18017,0,0,0,2,3,1
18,1953,2011,diciembre,12,18019,0,0,1,0,0,1
18,1058,2011,enero,1,18008,0,0,4,0,0,1
18,259,2009,julio,7,18009,0,0,0,0,0,1
18,4256,2018,febrero,2,18017,0,0,1,0,0,1
18,2108,2012,febrero,2,18005,0,0,1,0,0,1
18,1669,2011,agosto,8,18015,0,5,0,0,0,1
19,904,2010,noviembre,11,19042,0,0,0,0,0,1
19,1887,2011,noviembre,11,19013,0,6,0,0,0,1
19,2321,2012,mayo,5,19011,0,0,1,0,0,1
19,521,2010,abril,4,19031,0,1,5,0,0,1
19,3883,2016,septiembre,9,19050,0,0,0,0,0,1
19,1310,2011,abril,4,19026,0,0,0,0,0,1
19,67,2008,marzo,3,19033,0,0,0,0,0,1
19,3916,2016,diciembre,12,19046,0,0,0,0,7,1
19,1733,2011,septiembre,9,19012,0,0,5,0,0,1
19,3833,2016,junio,6,19003,0,0,0,0,0,1
19,809,2010,septiembre,9,19011,0,0,4,0,0,1
19,989,2011,enero,1,19042,0,0,0,0,1,1
19,156,2009,enero,1,19006,0,0,0,0,2,1
19,815,2010,octubre,10,19026,0,1,0,0,0,1
19,728,2010,agosto,8,19009,0,0,0,0,0,1
19,3894,2016,octubre,10,19003,0,0,0,0,0,1
19,832,2010,octubre,10,19039,0,0,1,1,2,1
19,1584,2011,julio,7,19041,0,0,0,0,0,1
19,1021,2011,enero,1,19026,0,0,4,0,0,1
19,122,2008,octubre,10,19046,0,0,0,0,0,1
19,1871,2011,noviembre,11,19050,0,0,0,1,1,1
19,1516,2011,julio,7,19039,0,0,0,0,0,1
19,1003,2011,enero,1,19026,0,0,1,0,0,1
19,296,2009,septiembre,9,19021,0,1,3,0,0,1
19,2093,2012,febrero,2,19005,1,0,1,2,2,1
19,1567,2011,julio,7,19034,0,0,2,0,0,1
19,916,2010,noviembre,11,19048,0,0,1,1,0,1
19,1226,2011,abril,4,19039,0,0,0,1,1,1
19,1248,2011,abril,4,19013,0,0,0,0,9,1
19,2887,2013,febrero,2,19013,0,0,0,0,1,1
19,866,2010,octubre,10,19009,0,0,2,0,0,1
19,1612,2011,agosto,8,19009,0,0,0,0,2,1
19,1382,2011,mayo,5,19022,0,0,0,0,0,1
19,2373,2012,junio,6,19044,0,0,0,0,1,1
19,1404,2011,mayo,5,19009,0,0,1,0,0,1
19,3924,2017,enero,1,19044,0,0,0,0,2,1
19,1778,2011,octubre,10,19050,0,0,4,0,0,1
19,1513,2011,julio,7,19021,0,0,0,0,5,1
19,2102,2012,febrero,2,19009,0,0,1,0,0,1
19,1157,2011,marzo,3,19046,0,0,3,0,0,1
19,1134,2011,marzo,3,19039,0,0,1,0,2,1
19,2033,2012,enero,1,19051,1,0,0,0,0,1
19,2160,2012,marzo,3,19009,0,0,2,0,0,1
19,2054,2012,enero,1,19002,0,0,0,0,0,1
19,2149,2012,marzo,3,19044,0,1,0,0,0,1
19,3950,2017,febrero,2,19020,0,0,0,0,0,1
19,1823,2011,octubre,10,19033,0,0,1,0,0,1
19,1305,2011,abril,4,19031,0,0,4,0,0,1
19,1947,2011,diciembre,12,19041,0,0,0,1,1,1
19,299,2009,octubre,10,19039,0,0,0,0,2,1
19,2269,2012,abril,4,19009,0,0,3,0,0,1
19,799,2010,septiembre,9,19022,0,0,2,0,0,1
19,1444,2011,junio,6,19021,0,0,0,0,4,1
19,1904,2011,noviembre,11,19021,0,0,3,1,1,1
19,8,2007,marzo,3,19011,0,1,0,0,0,1
19,535,2010,mayo,5,19026,0,0,0,0,6,1
19,3911,2016,noviembre,11,19046,0,0,1,0,3,1
19,878,2010,noviembre,11,19039,0,0,0,0,0,1
19,743,2010,agosto,8,19013,0,0,2,0,0,1
19,1307,2011,abril,4,19003,0,2,0,0,0,1
19,4332,2018,junio,6,19044,0,0,0,0,0,1
19,1284,2011,abril,4,19002,0,0,0,0,0,1
19,800,2010,septiembre,9,19011,0,0,3,0,0,1
19,1413,2011,junio,6,19045,0,0,1,0,1,1
19,1323,2011,mayo,5,19033,0,1,3,0,0,1
19,1646,2011,agosto,8,19013,0,2,0,0,0,1
19,2773,2012,diciembre,12,19040,0,0,1,1,1,1
19,966,2010,diciembre,12,19044,0,0,3,0,0,1
19,1045,2011,enero,1,19022,0,0,2,0,0,1
19,1446,2011,junio,6,19041,0,0,5,0,2,1
19,1149,2011,marzo,3,19021,0,0,1,0,0,1
19,710,2010,julio,7,19039,0,0,1,2,2,1
19,1481,2011,junio,6,19039,0,0,1,2,5,1
19,146,2008,diciembre,12,19013,0,0,0,0,2,1
19,1389,2011,mayo,5,19012,0,0,1,0,0,1
19,811,2010,octubre,10,19039,0,0,2,0,0,1
19,1018,2011,enero,1,19046,0,0,1,0,1,1
19,519,2010,abril,4,19049,0,0,0,0,3,1
19,477,2010,marzo,3,19019,0,2,0,0,0,1
19,1037,2011,enero,1,19004,0,0,2,0,0,1
19,1062,2011,enero,1,19046,0,0,1,1,1,1
19,3676,2015,junio,6,19050,0,0,0,0,0,1
19,1121,2011,febrero,2,19026,0,2,2,0,0,1
19,1113,2011,febrero,2,19031,0,0,3,0,0,1
19,509,2010,abril,4,19009,0,0,0,1,2,1
19,4299,2018,abril,4,19023,0,0,0,0,0,1
19,361,2009,diciembre,12,19023,0,0,0,1,3,1
19,967,2010,diciembre,12,19039,0,0,0,2,4,1
19,418,2010,febrero,2,19006,0,2,0,0,0,1
19,1607,2011,agosto,8,19032,0,0,0,0,0,1
19,1459,2011,junio,6,19039,0,1,0,0,0,1
19,2163,2012,marzo,3,19015,0,0,7,0,0,1
19,1586,2011,julio,7,19041,0,0,0,0,0,1
19,564,2010,mayo,5,19050,0,1,0,0,0,1
19,457,2010,marzo,3,19039,0,5,0,0,0,1
19,2645,2012,octubre,10,19003,0,0,2,0,2,1
19,129,2008,octubre,10,19039,0,0,0,0,2,1
19,644,2010,julio,7,19039,0,0,0,0,8,1
19,1427,2011,junio,6,19039,0,0,0,0,0,1
19,2366,2012,junio,6,19041,0,0,0,0,0,1
19,523,2010,abril,4,19020,0,0,3,0,0,1
19,794,2010,septiembre,9,19046,0,0,0,0,0,1
19,1569,2011,julio,7,19050,0,0,0,1,1,1
19,270,2009,agosto,8,19026,0,0,0,1,8,1
19,1128,2011,febrero,2,19009,0,0,1,0,2,1
19,1581,2011,julio,7,19026,0,4,3,0,0,1
19,1259,2011,abril,4,19048,0,0,5,0,0,1
19,1276,2011,abril,4,19039,0,2,1,0,0,1
19,1263,2011,abril,4,19026,0,0,0,0,0,1
19,1330,2011,mayo,5,19021,0,0,1,0,2,1
19,1108,2011,febrero,2,19026,0,0,4,0,0,1
19,2164,2012,marzo,3,19003,0,0,2,0,0,1
19,1414,2011,junio,6,19045,0,0,0,0,3,1
19,520,2010,abril,4,19046,0,0,1,0,1,1
19,996,2011,enero,1,19039,0,0,0,0,0,1
19,443,2010,marzo,3,19027,0,1,1,0,0,1
19,1334,2011,mayo,5,19033,0,1,1,0,0,1
19,278,2009,septiembre,9,19049,0,3,5,1,1,1
19,1797,2011,octubre,10,19050,0,0,6,0,0,1
19,1267,2011,abril,4,19022,0,0,3,0,0,1
19,1474,2011,junio,6,19044,0,0,1,0,0,1
19,761,2010,agosto,8,19031,0,1,4,1,4,1
19,1109,2011,febrero,2,19039,0,0,0,0,3,1
19,1152,2011,marzo,3,19026,0,0,1,0,0,1
19,830,2010,octubre,10,19039,0,0,0,1,1,1
19,1480,2011,junio,6,19042,0,0,0,0,0,1
19,2502,2012,agosto,8,19048,0,0,1,0,0,1
19,1378,2011,mayo,5,19031,0,0,1,0,0,1
19,1216,2011,marzo,3,19021,0,2,3,0,0,1
19,1785,2011,octubre,10,19050,1,0,1,0,0,1
19,863,2010,octubre,10,19018,0,0,1,0,2,1
19,553,2010,mayo,5,19039,0,0,0,0,2,1
19,1720,2011,septiembre,9,19001,0,0,1,0,2,1
19,2463,2012,julio,7,19039,0,0,1,0,0,1
19,2347,2012,mayo,5,19050,0,0,0,0,0,1
19,1916,2011,diciembre,12,19044,0,0,1,0,0,1
19,1269,2011,abril,4,19033,0,0,2,0,0,1
19,2483,2012,agosto,8,19039,0,0,0,0,4,1
19,430,2010,marzo,3,19005,0,0,4,0,0,1
19,3888,2016,octubre,10,19044,0,0,0,0,0,1
19,1329,2011,mayo,5,19021,0,1,0,0,0,1
19,886,2010,noviembre,11,19026,0,0,0,0,0,1
19,1164,2011,marzo,3,19010,0,1,0,0,0,1
19,859,2010,octubre,10,19049,0,0,1,0,0,1
19,1743,2011,septiembre,9,19039,0,0,1,1,2,1
19,4180,2017,noviembre,11,19003,0,0,0,1,2,1
19,954,2010,diciembre,12,19045,0,0,0,0,0,1
19,215,2009,mayo,5,19039,0,0,0,0,12,1
19,1575,2011,julio,7,19049,0,0,2,0,0,1
19,1071,2011,febrero,2,19048,0,0,3,0,1,1
19,933,2010,noviembre,11,19039,0,0,1,0,0,1
19,1619,2011,agosto,8,19021,0,0,0,2,0,1
19,1060,2011,enero,1,19048,0,1,5,0,0,1
19,1160,2011,marzo,3,19046,0,0,1,1,2,1
19,1544,2011,julio,7,19047,0,0,0,2,2,1
19,1084,2011,febrero,2,19011,0,0,0,1,3,1
19,1041,2011,enero,1,19039,0,0,0,0,2,1
19,1883,2011,noviembre,11,19006,0,0,3,0,0,1
19,427,2010,marzo,3,19005,0,0,0,0,0,1
19,1353,2011,mayo,5,19042,0,0,0,0,0,1
19,79,2008,mayo,5,19005,0,0,0,0,0,1
19,1884,2011,noviembre,11,19039,0,0,0,1,7,1
19,2296,2012,mayo,5,19031,0,0,1,1,3,1
19,1243,2011,abril,4,19026,0,0,0,0,3,1
19,1909,2011,diciembre,12,19020,1,2,1,2,2,1
19,1457,2011,junio,6,19019,0,0,0,0,0,1
19,782,2010,septiembre,9,19023,0,0,0,0,0,1
19,1502,2011,julio,7,19046,0,0,0,0,2,1
19,1016,2011,enero,1,19039,0,0,5,0,0,1
19,1254,2011,abril,4,19026,0,1,1,0,1,1
19,1222,2011,marzo,3,19033,0,0,0,0,0,1
19,1418,2011,junio,6,19023,0,0,0,0,0,1
19,1186,2011,marzo,3,19006,0,0,3,0,0,1
19,983,2011,enero,1,19039,0,0,0,0,0,1
19,778,2010,septiembre,9,19039,0,0,0,0,0,1
19,3133,2013,agosto,8,19020,0,0,0,1,2,1
19,1316,2011,mayo,5,19006,0,0,2,0,0,1
19,685,2010,julio,7,19003,0,1,2,0,2,1
19,2785,2012,diciembre,12,19034,0,0,0,0,1,1
19,419,2010,febrero,2,19006,1,4,0,0,0,1
19,1386,2011,mayo,5,19039,0,1,0,0,0,1
19,1381,2011,mayo,5,19018,0,0,0,0,0,1
19,649,2010,julio,7,19039,0,0,2,1,5,1
19,1392,2011,mayo,5,19039,0,0,1,0,0,1
19,991,2011,enero,1,19018,0,0,0,0,4,1
19,429,2010,marzo,3,19005,2,1,4,0,0,1
19,127,2008,octubre,10,19026,0,1,0,0,0,1
19,4011,2017,mayo,5,19011,0,0,0,0,0,1
19,1449,2011,junio,6,19031,0,0,0,0,1,1
19,1927,2011,diciembre,12,19022,0,0,3,0,0,1
19,3354,2014,marzo,3,19050,0,2,0,0,0,1
19,353,2009,diciembre,12,19034,0,0,6,0,0,1
19,970,2010,diciembre,12,19039,0,0,0,0,0,1
19,459,2010,marzo,3,19039,0,0,0,1,2,1
19,452,2010,marzo,3,19048,0,0,1,0,0,1
19,2008,2012,enero,1,19011,0,0,4,1,3,1
19,1044,2011,enero,1,19009,0,0,1,0,0,1
19,2181,2012,marzo,3,19009,0,0,5,0,0,1
19,1445,2011,junio,6,19049,0,0,0,1,3,1
19,1308,2011,abril,4,19003,0,1,6,0,0,1
19,550,2010,mayo,5,19039,0,0,1,0,6,1
19,1591,2011,julio,7,19021,0,0,1,0,0,1
19,1515,2011,julio,7,19006,0,0,1,1,2,1
19,3872,2016,septiembre,9,19003,0,1,0,0,0,1
19,1300,2011,abril,4,19026,0,0,0,0,0,1
19,1570,2011,julio,7,19044,0,0,5,0,0,1
19,2057,2012,enero,1,19003,0,1,1,0,2,1
19,1852,2011,noviembre,11,19014,0,0,0,0,6,1
19,2011,2012,enero,1,19009,0,0,1,0,0,1
19,690,2010,julio,7,19039,0,0,0,1,1,1
19,26,2007,junio,6,19038,0,0,0,1,0,1
19,1340,2011,mayo,5,19023,0,0,0,0,0,1
19,1133,2011,marzo,3,19031,0,0,2,0,0,1
19,1574,2011,julio,7,19013,0,0,0,1,1,1
19,1393,2011,mayo,5,19006,0,0,6,0,0,1
19,1613,2011,agosto,8,19012,0,0,0,0,0,1
19,697,2010,julio,7,19039,0,0,0,0,0,1
19,438,2010,marzo,3,19006,0,0,1,0,5,1
19,431,2010,marzo,3,19035,0,0,1,0,0,1
19,1376,2011,mayo,5,19031,0,1,5,0,0,1
19,1870,2011,noviembre,11,19039,0,0,0,0,0,1
19,1524,2011,julio,7,19039,0,0,4,0,1,1
19,1185,2011,marzo,3,19006,0,1,0,0,0,1
19,829,2010,octubre,10,19039,0,0,0,0,0,1
19,1403,2011,mayo,5,19013,0,1,0,0,1,1
19,1819,2011,octubre,10,19016,0,0,1,0,3,1
19,1122,2011,febrero,2,19009,0,0,3,0,0,1
19,1093,2011,febrero,2,19022,0,0,3,0,0,1
19,2743,2012,noviembre,11,19027,0,0,1,0,0,1
19,2051,2012,enero,1,19009,0,0,2,0,0,1
19,814,2010,octubre,10,19040,0,0,2,0,0,1
19,827,2010,octubre,10,19010,0,0,0,0,3,1
19,458,2010,marzo,3,19013,0,1,3,0,0,1
19,1790,2011,octubre,10,19039,0,0,0,0,1,1
19,2132,2012,marzo,3,19017,0,1,2,0,3,1
19,1123,2011,febrero,2,19009,0,0,1,0,0,1
19,1428,2011,junio,6,19049,0,0,1,0,0,1
19,1049,2011,enero,1,19039,0,0,0,0,0,1
19,1670,2011,agosto,8,19009,0,0,0,0,0,1
19,1240,2011,abril,4,19009,0,0,1,0,2,1
19,1017,2011,enero,1,19039,0,0,0,0,8,1
19,712,2010,agosto,8,19039,0,0,0,0,0,1
19,233,2009,junio,6,19046,0,0,0,3,4,1
19,1605,2011,agosto,8,19011,0,0,0,0,0,1
19,1488,2011,julio,7,19021,0,1,2,0,0,1
19,750,2010,agosto,8,19049,0,0,0,0,4,1
19,798,2010,septiembre,9,19039,0,0,0,0,2,1
